run_name,epoch,global_step,train_loss,learning_rate,dev_accuracy
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2900,0.18163870158970377,5.728314238952537e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2925,0.1812944576828594,5.319148936170213e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2950,0.18073222152592125,4.9099836333878886e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2975,0.1806746914350045,4.5008183306055644e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3000,0.18088117311185703,4.091653027823241e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3025,0.18097773646638432,3.682487725040917e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3050,0.18090650635299554,3.2733224222585926e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3075,0.1806438555268375,2.8641571194762684e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3100,0.18077110323250115,2.4549918166939443e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3125,0.180520634809309,2.0458265139116205e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3150,0.18029607665354233,1.6366612111292963e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3175,0.1796582142920026,1.2274959083469721e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3200,0.17964473305686668,8.183306055646481e-06,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3225,0.17972477769086553,4.091653027823241e-06,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3250,0.17977855836843937,0.0,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,3250,0.17977855836843937,0.0,1.0
